,590b8480dd09cc0011aa79,592ca4b851d3460011ea26,5936c52aad0fa30011033d,594c01c7be778200117921,595178fb94f0520011e083,5984c712e3b1fa00106915,5998a7bad67eb500114b7d,599f3364d67eb50011b85c,59b9030bd67eb500117a3f,59d10f6f66f66a0010fde3,59f8af62356823000fcc46,59f8d1fb356823000fcef1,59fe4c93d13da400100069,59ff7429d13da40010178b,5a1185849fd3c200118188,5a414a7cfaf306000fbb6b,5a524c69fa02ec000fe2a9,5a57e3692b734700103d5e,5a5ade44999d43001bb1ef,5a746c9d29b729001acaa1,5a771c8829b729001a1587,5a7f2eb1398b82001189eb,5a8c3d36bc2d4100190c49,5a914cfabc2d410019af57,5a915e10bc2d410019b195,5aa68042396417001bcc35,5ad02a90223bd8001989ff,5af4b3c3223bd80019284e,5afdcb33223bd8001995fb,5b116f734cd32e0019d35c,5b4898475dc1ec001b8e07,5b4c88275dc1ec001b3c3b,5b8e853d7c51910019ec9d,5b905c477c519100194292,5ba398fde62474001909ba,5bba72b1043f3f001b38f1,5bf50e2786a6b500192f8f,5bf8372e86f11b001aae61,5bf8373386f11b001aae62,5bf8379d86f11b001aae79,5bf837bf86f11b001aae7f,5bf93b1ba8af82001afbee,5bf93b63a8af82001afbfb,5bf93bd1a8af82001afc12,5bf93be1a8af82001afc15,5bf93bf4a8af82001afc18,5bf93c3fa8af82001afc2a,5bf93c42a8af82001afc2a,5bf93d62a8af82001afc65,5c01676accc67b001c89f9,5c016861ccc67b001c8a2d,5c016888ccc67b001c8a34,5c0e923e919bf8001abda1,5c1d220a919bf8001ad935,5c253d5e919bf8001a8b99,5c2bca0e2c80100019218e,5c32a21b2c8010001993c0,5c377effc4c2f3001942a9,5c4504141b7ca80019395c,5c5d8176c6ca900019c8b2,5c63e867a100840019ccc9,5c67ef61a100840019d0af,5c6888e1a100840019f641,5c7284849e675600196c6e,5c769694973d19001aea48,5c8aab08922ca900191ed6,5ca4d598cbf9ae001a5305,5cacc12c3680f2001b7a20,5cbcc42d796ef6001a5b18,5cd5576eff898b001a1f1d,5cd85821ff898b001af924,5cd9440aff898b001a3ba6,5cec301130705e001a93b1,5cf9874107460b001b828c,5cfae181a1ba9f001a19d7,5d0600b383fbe0001ad767,5d091cf583fbe0001ab57c,5d0b16ac83fbe0001a42d1,5d0bc7eb30bde6001a17e2,5d0e0ea130bde6001abb32,5d21ecb930bde6001a74a9,5d2818e330bde6001a4338,5d4e740a953683001a213b,5d5929a0953683001a26e0,5d5a8d95953683001a8a88,5d6be990953683001a7b3c,5d6d8d6b953683001af59c,5d6e465a953683001a2b62,5d78d019953683001a3ef9,5d78d78f953683001a412c,5d821912953683001af1f7,5d8219d2953683001af230,5d8a549d5f3de0001a7c35,5d8e1cc45f3de0001a9850,5d9ef41e25683a001ad916,5d9f216425683a001ae684,5da0a27f25683a001a5927,5da202ac25683a001ac232,5db731982a6cca001a6ca4,5dbddb15a68df4001a82fe,5dbf1a8ca68df4001adead,5dc5d2d37d4ff7001ac786,5dcbe2d1306947001a2c35,5dd810224ec04e001a2212,5ded15e22b3516001a35da,5df7d5ed3a2923001fa29b,5e0089a35b8d95001a868e,5e02b67d475fc6001a132e,5e07550d8c8053001a9fe6,5e078ec58c8053001ab195,5e0ba32b7c9a10001ac5ca,5e10d5bab0c088001bf1d2,5e127d1fe5e60c001a89ab,5e14e11ae5e60c001a4e57
2019-11-20 00:00:00+01:00,23.20826086956522,3.731666666666667,12.9975,30.64260869565217,20.18190476190476,36.94666666666667,17.27125,19.793684210526315,7.17625,24.85857142857143,13.371739130434785,5.346666666666667,10.66,7.317083333333334,9.233333333333333,,14.172727272727276,19.242916666666666,,,6.278333333333332,9.35125,14.448333333333332,16.975000000000005,0.19666666666666668,8.303478260869564,,21.87388888888889,11.518260869565216,6.71782608695652,15.380416666666667,15.15708333333333,,13.241666666666667,5.965882352941176,,30.024166666666666,13.386440677966107,0.12666666666666665,,0.008333333333333333,24.545,,,0.0,0.08499999999999996,,0.01525423728813559,6.415000000000003,0.16779661016949146,0.0616666666666667,8.933333333333335,1.3728813559322035,25.86610169491525,,11.2915,17.239583333333332,,6.902916666666666,17.025833333333335,11.45,10.715454545454543,15.320769230769232,23.602,,12.064583333333333,17.95744680851064,,,5.678333333333333,18.30636363636364,28.37625,,21.98260869565217,37.64583333333333,12.43875,,,8.43217391304348,32.12136363636363,,14.166666666666664,16.479166666666668,,71.3,,18.14125,5.548888888888892,31.252916666666664,,22.036666666666665,25.375416666666666,17.20391304347826,,11.2644,13.961111111111109,25.49999975,17.458333333333332,,,9.89625,24.03625,24.739166666666666,,,,,,,,,,,
2019-11-20 01:00:00+01:00,24.926666666666666,3.047916666666667,7.9833333333333325,17.879166666666666,20.01954545454545,35.57749999999999,14.371666666666668,22.78189655172414,7.15125,24.828571428571426,13.427083333333336,4.5025,10.96,7.367916666666668,8.114166666666668,,11.0345,24.04875,,,4.605384615384616,10.697083333333332,16.135217391304344,17.721666666666668,0.25833333333333336,8.9324,,19.138333333333332,11.965000000000002,6.23875,16.669583333333332,15.511666666666665,,14.235833333333332,5.972,,29.92807692307693,11.783333333333333,0.12166666666666655,,0.01833333333333333,15.95166666666666,,,0.0,0.08499999999999996,,0.02295081967213115,5.1400000000000015,0.19180327868852445,0.07166666666666667,9.238333333333333,1.3983606557377048,27.496666666666666,,10.874499999999998,18.19304347826087,,6.233913043478262,22.515000000000004,10.976923076923077,11.902727272727274,16.805333333333333,29.550666666666665,,10.822083333333332,12.93404255319149,,,1.5316666666666665,15.397272727272728,19.239166666666666,,22.79416666666667,45.08416666666668,11.94875,,,10.152083333333334,22.97583333333333,,13.816249999999998,20.885833333333334,,62.7,,20.880416666666665,4.971111111111112,19.410400000000006,,21.277083333333334,26.504347826086963,18.290833333333328,,11.554999999999998,12.66672727272727,24.67500025,16.765833333333333,,,10.225833333333332,24.614117647058826,19.70083333333333,,,,,,,,,,,
2019-11-20 02:00:00+01:00,23.5475,2.0504166666666666,6.065833333333334,6.963749999999997,21.96136363636364,31.2372,14.317199999999998,24.693508771929828,7.3775,25.43,12.596666666666666,4.391666666666667,11.617600000000005,7.681249999999999,7.7768000000000015,,12.270909090909093,24.6304,,,4.2508333333333335,9.35875,15.77130434782609,19.411666666666672,0.2416666666666667,9.62875,,17.803888888888892,12.554545454545455,6.4191666666666665,15.648,17.240833333333335,,14.38875,,,29.007200000000008,9.518032786885248,0.07166666666666667,,0.016393442622950817,12.916666666666668,,,0.0,0.09333333333333327,,0.025000000000000005,4.631666666666665,0.2083333333333332,0.06500000000000003,8.708333333333336,1.3933333333333338,27.43934426229508,,12.494736842105265,15.029583333333333,,5.393750000000002,17.735000000000007,13.456250000000002,10.700909090909091,18.68217391304348,29.266666666666666,,11.593043478260867,15.593478260869572,,,1.0100000000000002,13.541666666666664,37.42166666666667,19.6,18.13375,41.060416666666654,12.066250000000002,,,10.001666666666667,21.80608695652174,,13.398,20.883333333333333,,26.7,,20.5704,4.575555555555553,16.02541666666667,,19.319583333333334,24.02636363636364,18.40521739130435,,11.032608695652176,11.898181818181818,21.075,18.096666666666668,,,10.141249999999998,26.266875,21.611304347826085,,,,,,,,,,,
2019-11-20 03:00:00+01:00,19.54652173913044,1.53625,6.910833333333334,6.4391304347826095,19.99428571428572,31.590416666666666,15.174090909090907,20.171428571428574,7.162500000000001,22.491428571428575,12.677391304347827,3.6266666666666674,8.6,8.320833333333333,7.984583333333334,,12.176363636363636,23.40833333333333,,,4.9590000000000005,10.250833333333333,14.883333333333335,19.801666666666666,0.31454545454545463,9.680833333333334,,19.346666666666668,12.302272727272726,8.016666666666667,14.78375,14.277083333333335,,15.262916666666667,6.3,,27.773200000000006,9.554999999999998,0.10833333333333324,,0.01833333333333333,14.175000000000004,,,0.0,0.0966666666666666,,0.02333333333333333,3.8033333333333332,0.2033333333333332,0.08499999999999996,5.7716666666666665,1.316666666666667,29.57833333333334,,12.6285,15.316956521739133,,4.850833333333333,17.7175,13.591249999999995,10.823636363636362,20.0476,29.830714285714286,,10.945833333333333,13.176595744680847,,,0.89,13.853636363636365,22.0188,,17.432727272727274,58.17840000000001,12.02625,,,8.780434782608696,22.28583333333333,,11.600833333333336,23.04833333333333,,63.7,,22.293333333333337,4.174418604651163,18.686521739130434,,18.05583333333333,22.318571428571435,16.953913043478266,,10.5852,12.26018181818182,21.67499975,22.21583333333333,,,9.331304347826086,30.46083333333333,17.4524,,,,,,,,,,,
2019-11-20 04:00:00+01:00,22.477391304347826,1.3852000000000004,6.658333333333334,9.937391304347829,19.770952380952387,40.02333333333333,16.36652173913044,23.911090909090905,7.380416666666666,27.4675,12.801739130434784,3.967,11.009166666666667,8.476249999999999,7.214583333333334,,13.47181818181818,25.546250000000004,,,4.9069230769230785,10.439583333333333,16.40478260869565,20.398305084745754,0.25181818181818183,10.065416666666666,,24.624705882352945,12.745000000000005,9.13375,16.687500000000004,17.138749999999998,,14.170833333333333,,,27.98439999999999,11.85593220338983,0.08666666666666666,,0.01206896551724138,13.853333333333332,,,0.0,0.08833333333333329,,0.030508474576271195,3.6566666666666654,0.19999999999999987,0.08474576271186438,7.815254237288138,1.3305084745762714,29.61000000000001,,13.222000000000001,18.174782608695647,,4.199583333333334,22.666363636363634,14.338695652173914,11.123636363636363,20.875217391304343,33.67133333333333,,13.01375,19.00833333333333,,,0.9135593220338986,16.79090909090909,31.3004347826087,,21.809565217391306,65.12772727272728,12.435,,,10.611666666666666,21.48434782608696,,14.335416666666667,23.78454545454546,,111.3,,22.2275,4.8824999999999985,27.59041666666667,,17.893333333333334,22.32260869565217,18.266086956521736,,13.176956521739127,11.780566037735847,25.95000025,22.615454545454543,,,10.032083333333334,26.14304347826087,16.085416666666667,,,,,,,,,,,
2019-11-20 05:00:00+01:00,23.011249999999997,1.346086956521739,11.00333333333333,13.872727272727275,24.32238095238096,34.58826086956522,15.65608695652174,28.673333333333336,7.315909090909091,25.71857142857143,12.064347826086955,3.835833333333333,15.120434782608696,8.705833333333333,7.8069565217391315,,21.069999999999997,24.397916666666664,,,5.651666666666667,9.819166666666668,17.278695652173912,19.606666666666666,0.3300000000000001,9.189583333333333,,21.21176470588236,13.003636363636366,10.20833333333333,14.889090909090912,17.487826086956524,,17.510416666666668,7.271764705882353,,26.65375,10.913333333333336,0.04666666666666667,,0.02,22.871666666666666,,,0.0,0.07999999999999999,,0.01833333333333333,3.1000000000000005,0.1933333333333332,0.07666666666666666,9.930508474576273,1.2350000000000003,28.91666666666667,,11.988947368421053,20.07608695652174,,3.929130434782608,20.491666666666664,13.040434782608695,11.74,18.235,30.085,,11.902083333333332,19.15833333333333,,,0.8916666666666669,15.4,64.78583333333333,,33.20652173913042,44.97000000000001,13.833749999999998,,,8.923913043478262,23.986363636363638,,10.316521739130435,28.27363636363636,,,,24.94541666666667,6.728888888888888,27.01708333333333,,19.49875,23.59043478260869,20.09227272727273,,13.8,11.8987037037037,22.87500075,21.485454545454544,,,11.012608695652172,26.686818181818186,14.305909090909092,,,,,,,,,,,
2019-11-20 06:00:00+01:00,23.82565217391305,1.4223809523809523,13.432727272727272,12.839090909090912,19.7925,28.79583333333333,18.245217391304347,25.91111111111111,7.395416666666666,23.271428571428572,11.936521739130434,3.060909090909091,16.453478260869566,8.44909090909091,8.090000000000002,,21.91416666666667,23.93869565217391,,,5.478333333333333,9.533043478260868,16.691304347826087,20.04833333333334,0.4383333333333333,9.330454545454543,,19.841666666666665,13.099545454545455,11.413478260869567,14.614166666666666,16.436521739130438,,17.71681818181818,10.438888888888886,,26.236000000000004,11.327118644067795,0.05500000000000003,,0.025000000000000005,24.1,,,0.0,0.07833333333333332,,0.01833333333333333,3.868333333333333,0.1983333333333332,0.08499999999999996,9.985000000000003,1.1700000000000006,28.426666666666666,,12.395263157894735,19.04375,,3.5043478260869563,18.278333333333336,11.618333333333332,13.772727272727273,16.672222222222214,26.884285714285717,,12.216956521739132,19.095918367346933,,,0.8133333333333334,15.571818181818184,95.135,25.23,28.96304347826087,71.73521739130433,14.590000000000002,,,8.973636363636365,25.11208333333333,,12.19,28.62583333333333,,34.8,,27.963333333333324,6.2659574468085095,24.6595,,21.13636363636364,24.069166666666664,19.445,,13.100434782608694,11.205471698113207,24.59999975,20.569166666666668,,,9.651904761904762,23.02541666666667,13.79608695652174,,,,,,,,,,,
2019-11-20 07:00:00+01:00,19.46,1.4065,11.934166666666668,10.376521739130435,16.871999999999996,24.835217391304344,19.667142857142856,23.57907407407408,7.366956521739133,26.01857142857143,11.29565217391304,3.046666666666667,17.081500000000002,7.618695652173913,8.550434782608697,,20.924090909090904,20.805217391304353,,,5.539090909090909,11.566249999999998,15.72909090909091,17.975,0.37916666666666665,8.144782608695653,,17.06176470588235,14.326315789473686,11.308947368421054,13.619090909090907,16.067391304347826,,16.19652173913044,7.401864406779662,,28.23565217391304,10.056666666666663,0.08000000000000003,,0.025000000000000005,22.47833333333333,,,0.0,0.07999999999999999,,0.021666666666666667,10.201694915254237,0.2066666666666665,0.08999999999999994,10.899999999999995,1.1466666666666667,29.22333333333333,,11.74736842105263,16.700869565217385,,61.69681818181818,19.722500000000004,12.075,12.04818181818182,16.175238095238097,25.660714285714285,,14.28714285714286,16.478723404255323,,,0.8766666666666666,17.820909090909087,59.49125,25.15,23.62227272727273,38.85304347826086,16.11,,,7.495454545454546,37.2295652173913,,13.36842105263158,32.76166666666666,,50.4,,36.71764705882353,5.448888888888888,24.558571428571433,,19.192380952380955,22.71434782608696,17.135,,12.082222222222226,11.746111111111116,21.9999995,20.702727272727273,,,9.401739130434784,21.455000000000005,14.282500000000002,,,,,,,,,,,
2019-11-20 08:00:00+01:00,19.35333333333333,1.4495833333333332,13.493333333333332,13.842083333333335,13.80409090909091,22.340000000000003,20.495600000000003,23.30438596491228,7.617600000000001,19.40375,12.31521739130435,4.900833333333333,18.0596,8.010416666666666,9.579583333333334,,20.503333333333334,18.527916666666673,,,5.340769230769231,11.89875,13.524166666666668,13.931666666666672,0.3108333333333333,8.373333333333333,,18.54,13.460869565217392,11.1475,13.799583333333333,15.808750000000002,,15.542083333333334,7.253214285714285,,30.3488,9.63,0.16499999999999998,,0.02333333333333333,22.841666666666665,,,0.0,0.08166666666666664,,0.025000000000000005,7.273333333333332,0.20499999999999988,0.08999999999999994,10.956666666666667,1.0533333333333332,28.48333333333333,,12.756842105263159,16.496666666666666,,7.279583333333332,22.6575,15.195,12.015454545454546,20.361739130434785,30.266,,15.204166666666666,17.634782608695648,,,0.8300000000000003,26.08,85.94875000000002,,30.023750000000003,32.83041666666667,16.13625,,,9.677083333333334,23.52708333333333,23.318125,19.20458333333333,30.606666666666666,,60.5,,23.56541666666667,5.889795918367347,23.046399999999995,,23.770833333333343,24.6775,16.53,,16.166842105263154,13.357818181818187,23.925,34.665,,,9.687083333333332,25.8004,14.22166666666667,,,,,,,,,,,
2019-11-20 09:00:00+01:00,20.812608695652173,1.547916666666666,14.971666666666666,15.197083333333335,15.073181818181816,22.66625,22.26083333333333,21.004912280701767,7.583750000000001,19.472857142857144,11.409166666666666,5.5474999999999985,18.306666666666672,8.1852,10.415,,17.95210526315789,22.72125,,,5.210833333333333,10.994000000000002,14.701739130434785,10.875000000000002,0.33083333333333337,9.1284,,19.737777777777776,12.766666666666667,6.559545454545453,12.84083333333333,16.112799999999996,,17.097916666666666,6.980338983050847,,25.230000000000004,9.520000000000003,0.14499999999999996,,0.02,21.60833333333334,,,0.0,0.09499999999999993,,0.02333333333333333,5.37,0.1916666666666665,0.09166666666666662,10.981666666666666,0.9983333333333329,25.51000000000001,,12.827000000000002,17.562608695652173,,8.18,22.740833333333335,15.087083333333334,10.663636363636364,20.5792,25.78666666666667,,16.417083333333334,17.874999999999996,,,0.97,14.997272727272728,73.33749999999998,21.116666666666667,26.852608695652176,33.22920000000001,18.30375,,,10.211666666666668,25.06,22.53157894736843,15.7048,24.3625,,40.7,,23.814799999999995,5.206,24.544583333333332,,23.7588,25.24583333333333,17.872916666666672,,12.677916666666668,13.748888888888885,25.27500025,14.977,,,11.662083333333333,23.72375,6.539583333333334,,,,,,,,,,,
