,590b8480dd09cc0011aa79,592ca4b851d3460011ea26,5936c52aad0fa30011033d,594c01c7be778200117921,595178fb94f0520011e083,5984c712e3b1fa00106915,5998a7bad67eb500114b7d,599f3364d67eb50011b85c,59b9030bd67eb500117a3f,59d10f6f66f66a0010fde3,59f8af62356823000fcc46,59f8d1fb356823000fcef1,59fe4c93d13da400100069,59ff7429d13da40010178b,5a1185849fd3c200118188,5a414a7cfaf306000fbb6b,5a524c69fa02ec000fe2a9,5a57e3692b734700103d5e,5a5ade44999d43001bb1ef,5a746c9d29b729001acaa1,5a771c8829b729001a1587,5a7f2eb1398b82001189eb,5a8c3d36bc2d4100190c49,5a914cfabc2d410019af57,5a915e10bc2d410019b195,5aa68042396417001bcc35,5ad02a90223bd8001989ff,5af4b3c3223bd80019284e,5afdcb33223bd8001995fb,5b116f734cd32e0019d35c,5b4898475dc1ec001b8e07,5b4c88275dc1ec001b3c3b,5b8e853d7c51910019ec9d,5b905c477c519100194292,5ba398fde62474001909ba,5bba72b1043f3f001b38f1,5bf50e2786a6b500192f8f,5bf8372e86f11b001aae61,5bf8373386f11b001aae62,5bf8379d86f11b001aae79,5bf837bf86f11b001aae7f,5bf93b1ba8af82001afbee,5bf93b63a8af82001afbfb,5bf93bd1a8af82001afc12,5bf93be1a8af82001afc15,5bf93bf4a8af82001afc18,5bf93c3fa8af82001afc2a,5bf93c42a8af82001afc2a,5bf93d62a8af82001afc65,5c01676accc67b001c89f9,5c016861ccc67b001c8a2d,5c016888ccc67b001c8a34,5c0e923e919bf8001abda1,5c1d220a919bf8001ad935,5c253d5e919bf8001a8b99,5c2bca0e2c80100019218e,5c32a21b2c8010001993c0,5c377effc4c2f3001942a9,5c4504141b7ca80019395c,5c5d8176c6ca900019c8b2,5c63e867a100840019ccc9,5c67ef61a100840019d0af,5c6888e1a100840019f641,5c7284849e675600196c6e,5c769694973d19001aea48,5c8aab08922ca900191ed6,5ca4d598cbf9ae001a5305,5cacc12c3680f2001b7a20,5cbcc42d796ef6001a5b18,5cd5576eff898b001a1f1d,5cd85821ff898b001af924,5cd9440aff898b001a3ba6,5cec301130705e001a93b1,5cf9874107460b001b828c,5cfae181a1ba9f001a19d7,5d0600b383fbe0001ad767,5d091cf583fbe0001ab57c,5d0b16ac83fbe0001a42d1,5d0bc7eb30bde6001a17e2,5d0e0ea130bde6001abb32,5d21ecb930bde6001a74a9,5d2818e330bde6001a4338,5d4e740a953683001a213b,5d5929a0953683001a26e0,5d5a8d95953683001a8a88,5d6be990953683001a7b3c,5d6d8d6b953683001af59c,5d6e465a953683001a2b62,5d78d019953683001a3ef9,5d78d78f953683001a412c,5d821912953683001af1f7,5d8219d2953683001af230,5d8a549d5f3de0001a7c35,5d8e1cc45f3de0001a9850,5d9ef41e25683a001ad916,5d9f216425683a001ae684,5da0a27f25683a001a5927,5da202ac25683a001ac232,5db731982a6cca001a6ca4,5dbddb15a68df4001a82fe,5dbf1a8ca68df4001adead,5dc5d2d37d4ff7001ac786,5dcbe2d1306947001a2c35,5dd810224ec04e001a2212,5ded15e22b3516001a35da,5df7d5ed3a2923001fa29b,5e0089a35b8d95001a868e,5e02b67d475fc6001a132e,5e07550d8c8053001a9fe6,5e078ec58c8053001ab195,5e0ba32b7c9a10001ac5ca,5e10d5bab0c088001bf1d2,5e127d1fe5e60c001a89ab,5e14e11ae5e60c001a4e57
2019-11-20 00:00:00+01:00,99.90000000000003,46.89166666666667,99.9,100.0,99.90000000000002,99.90000000000003,70.35666666666664,99.89999999999992,100.0,85.63857142857144,99.90000000000003,52.95833333333332,93.33541666666666,99.90000000000003,99.90000000000003,,99.90000000000002,99.90000000000003,,,69.10833333333333,99.90000000000003,99.90000000000003,99.98999999999985,100.0,99.90000000000003,,99.90000000000003,99.90000000000003,99.90000000000003,100.0,99.90000000000003,,86.35166666666666,85.09588235294119,,99.90000000000003,94.7825,43.48533333333332,,87.13283333333334,97.45150000000004,,,96.78900000000002,94.04949999999997,,99.98999999999985,55.47699999999998,99.98999999999985,96.18299999999996,98.3155,41.12203389830509,99.50508474576263,,64.345,87.83958333333332,,56.44999999999999,100.0,99.9,91.77818181818184,99.9,99.90000000000002,,99.90000000000003,90.75744680851065,,,99.98999999999985,99.93636363636364,99.90000000000003,,84.83652173913042,99.90000000000003,100.0,,,88.0869565217391,67.47272727272727,,99.90000000000003,99.9,,83.7,,88.96541666666668,94.20666666666668,94.65124999999996,,75.56666666666666,94.89583333333331,99.16391304347826,,90.66400000000002,99.68148148148138,81.90612775,68.5175,,,61.99166666666667,89.97208333333332,52.49583333333334,,,,,,,,,,,
2019-11-20 01:00:00+01:00,99.90000000000003,47.43333333333333,99.9,100.0,99.90000000000003,99.90000000000003,71.79791666666667,99.89999999999992,100.0,86.43714285714285,99.90000000000003,52.86666666666665,95.07416666666666,99.90000000000003,99.90000000000003,,99.90000000000003,99.90000000000003,,,69.24615384615385,99.90000000000003,99.90000000000003,99.98999999999985,100.0,99.90000000000003,,99.90000000000003,99.90000000000003,99.90000000000003,100.0,99.90000000000003,,93.88791666666664,85.756,,99.90000000000003,94.95633333333332,44.74116666666667,,86.81533333333331,94.98250000000004,,,97.1405,94.64483333333338,,99.98999999999985,52.253666666666696,99.98999999999985,96.85916666666668,99.25066666666659,41.162622950819674,99.8211666666666,,65.3,88.53391304347826,,57.50434782608696,100.0,99.9,92.2390909090909,99.90000000000002,99.90000000000002,,99.90000000000003,91.46595744680849,,,99.98999999999985,100.0,99.90000000000003,,84.74416666666666,99.90000000000003,100.0,,,90.52916666666664,67.73333333333336,,99.90000000000003,99.9,,83.8,,91.50624999999998,95.72444444444449,93.86839999999998,,77.1875,94.6708333333333,100.0,,92.20416666666664,99.89999999999996,82.15942375,69.41416666666667,,,63.32500000000001,91.11,54.21666666666667,,,,,,,,,,,
2019-11-20 02:00:00+01:00,99.90000000000003,46.68333333333334,99.9,100.0,99.90000000000003,99.90000000000003,71.46039999999998,99.89999999999992,100.0,87.39142857142859,99.90000000000003,52.80833333333333,94.9664,99.90000000000003,99.90000000000003,,99.90000000000003,99.90000000000003,,,69.54166666666666,99.90000000000003,99.90000000000003,99.98999999999985,100.0,99.90000000000003,,99.90000000000003,99.90000000000003,99.90000000000003,100.0,99.90000000000003,,94.95124999999996,,,99.90000000000003,93.1255737704918,45.16350000000002,,86.84524590163937,94.5625,,,98.22633333333332,95.51999999999998,,99.98999999999985,49.83016666666666,99.98999999999985,97.4395,99.09733333333334,40.684,99.91918032786877,,66.91052631578945,88.21249999999998,,57.625,100.0,99.90000000000003,92.08454545454546,99.90000000000003,99.90000000000002,,99.90000000000003,92.46739130434784,,,99.98999999999985,100.0,99.90000000000003,99.9,84.26958333333333,99.90000000000003,100.0,,,91.6875,68.17083333333333,,99.90000000000003,99.9,,84.1,,92.57519999999998,95.56000000000002,93.66708333333332,,77.89583333333331,94.87916666666668,100.0,,92.47083333333332,99.89999999999996,82.5668335,68.885,,,63.49583333333333,90.894375,55.37916666666669,,,,,,,,,,,
2019-11-20 03:00:00+01:00,99.90000000000003,46.23333333333334,99.9,100.0,99.90000000000002,99.90000000000003,72.67727272727271,99.89999999999996,100.0,87.35857142857141,99.90000000000003,52.75833333333333,94.34333333333332,99.90000000000003,99.90000000000003,,99.90000000000003,99.90000000000003,,,69.83,99.90000000000003,99.90000000000003,99.91599999999993,100.0,99.90000000000003,,99.90000000000003,99.90000000000003,99.90000000000003,100.0,99.90000000000003,,94.59791666666668,86.37,,99.90000000000003,93.43816666666665,45.95366666666669,,86.8786666666666,95.24950000000004,,,98.5655,94.96416666666666,,99.98999999999985,49.08650000000002,99.98999999999985,97.4313333333333,99.38349999999996,39.300166666666655,99.96999999999987,,68.715,88.22608695652174,,57.59583333333335,100.0,99.90000000000003,92.01727272727273,99.90000000000003,99.9,,99.90000000000003,91.47872340425532,,,99.98999999999985,100.0,99.90000000000003,,85.05318181818183,99.90000000000003,100.0,,,92.13043478260867,67.95833333333333,,99.90000000000003,99.9,,84.2,,92.73125,95.86511627906977,93.62521739130436,,78.14166666666667,94.72272727272724,100.0,,92.52800000000003,99.89999999999996,82.81860375,70.33833333333334,,,63.69130434782609,90.57458333333334,56.92800000000002,,,,,,,,,,,
2019-11-20 04:00:00+01:00,99.90000000000003,45.972,99.9,100.0,99.90000000000002,99.90000000000003,71.92739130434784,99.89999999999996,100.0,87.69125,99.90000000000003,52.67,96.10541666666666,99.90000000000003,99.90000000000003,,99.90000000000003,99.90000000000003,,,69.56923076923076,99.90000000000003,99.90000000000003,99.9730508474575,100.0,99.90000000000003,,99.90000000000002,99.90000000000003,99.90000000000003,100.0,99.90000000000003,,96.30375,,,99.90000000000003,95.22627118644064,46.19233333333332,,87.6308620689655,95.78716666666669,,,97.96491525423723,95.50483333333332,,99.98999999999985,49.93800000000001,99.98999999999985,98.16457627118643,99.96271186440666,38.29677966101696,99.9893333333332,,70.525,88.61695652173913,,57.6125,100.0,99.90000000000003,92.05636363636364,99.90000000000003,99.90000000000002,,99.90000000000003,91.825,,,99.98999999999985,100.0,99.90000000000003,,86.28826086956524,99.90000000000003,100.0,,,92.1125,68.7217391304348,,99.90000000000003,99.9,,84.3,,94.06916666666667,96.935,94.77166666666666,,79.46249999999998,94.99166666666666,100.0,,92.80869565217392,99.89999999999996,83.74938974999998,71.03818181818181,,,63.90416666666666,90.83304347826086,58.12916666666667,,,,,,,,,,,
2019-11-20 05:00:00+01:00,99.90000000000003,45.88695652173912,99.9,100.0,99.90000000000002,99.90000000000003,71.68130434782609,99.89999999999996,100.0,87.34571428571428,99.90000000000003,52.63333333333335,99.81260869565216,99.90000000000003,99.90000000000003,,99.90000000000003,99.90000000000003,,,69.4,99.90000000000003,99.90000000000003,99.9276666666666,100.0,99.90000000000003,,99.90000000000002,99.90000000000003,99.90000000000003,100.0,99.90000000000003,,97.80083333333336,86.99647058823528,,99.90000000000003,94.84649999999996,46.02333333333331,,87.76750000000001,96.24183333333332,,,96.71849999999992,95.54449999999996,,99.98999999999985,50.40316666666667,99.98999999999985,98.65966666666664,99.98271186440664,38.0205,99.98999999999985,,69.87894736842105,89.37913043478262,,57.76086956521737,100.0,99.90000000000003,92.15666666666668,99.90000000000003,99.9,,99.90000000000003,90.60625,,,99.98999999999985,100.0,99.90000000000003,,87.65869565217393,99.90000000000003,100.0,,,91.95217391304348,69.21363636363635,,99.90000000000003,99.9,,,,94.95083333333332,97.35777777777777,93.96041666666666,,80.3875,95.24583333333334,100.0,,92.92608695652171,99.89999999999996,83.56933599999998,70.94909090909091,,,63.41304347826085,90.98636363636363,59.14090909090911,,,,,,,,,,,
2019-11-20 06:00:00+01:00,99.90000000000003,45.82380952380951,99.9,100.0,99.90000000000003,99.90000000000003,73.42913043478259,99.89999999999996,100.0,87.11285714285714,99.90000000000003,52.64545454545456,100.0,99.90000000000003,99.90000000000003,,99.9,99.90000000000003,,,69.80833333333334,99.90000000000003,99.90000000000003,99.93399999999987,100.0,99.90000000000003,,99.90000000000003,99.90000000000003,99.90000000000003,100.0,99.90000000000003,,98.39999999999996,86.66333333333334,,99.90000000000003,94.53813559322029,46.19000000000001,,88.10449999999996,96.00383333333328,,,96.53999999999996,95.62933333333336,,99.98999999999985,50.79733333333333,99.98999999999985,99.3308333333333,99.98449999999984,37.90700000000001,99.97449999999986,,69.3,89.34833333333334,,57.8304347826087,100.0,99.90000000000003,91.82363636363635,99.90000000000003,99.90000000000002,,99.90000000000003,90.8632653061224,,,99.98999999999985,100.0,99.90000000000003,99.9,87.96478260869569,99.90000000000003,100.0,,,91.27272727272724,69.17916666666667,,99.90000000000002,99.9,,84.4,,95.24809523809523,96.431914893617,92.83200000000001,,82.43636363636364,95.10416666666669,99.99041666666666,,92.85217391304349,99.89999999999996,83.27026375,73.21083333333333,,,63.14285714285714,92.475,59.78260869565218,,,,,,,,,,,
2019-11-20 07:00:00+01:00,99.90000000000003,45.89,99.9,100.0,99.90000000000003,99.90000000000003,74.43476190476187,99.89999999999996,100.0,85.96714285714287,99.90000000000003,52.60833333333335,99.5145,99.90000000000003,99.90000000000003,,99.90000000000003,99.90000000000003,,,69.71818181818182,99.90000000000003,99.90000000000003,99.98999999999985,100.0,99.90000000000003,,99.90000000000002,99.90000000000003,99.90000000000003,100.0,99.90000000000003,,98.03347826086956,86.14237288135588,,99.90000000000003,93.92633333333336,46.36833333333334,,87.75783333333332,95.91350000000007,,,96.24271186440686,95.609,,99.98999999999985,55.2198305084746,99.98999999999985,99.74816666666668,99.02649999999996,37.81216666666667,99.98216666666654,,69.05263157894737,88.27,,59.32727272727273,100.0,99.90000000000003,91.61545454545454,99.90000000000002,99.9,,99.90000000000002,89.18085106382975,,,99.98999999999985,100.0,99.90000000000003,99.9,85.94681818181817,99.90000000000003,100.0,,,90.6318181818182,69.21304347826086,,99.90000000000003,99.9,,84.5,,95.22352941176467,95.05333333333333,92.23904761904758,,77.7809523809524,94.94347826086954,99.9718181818182,,92.65,99.89999999999996,82.98645024999998,74.12545454545455,,,62.665217391304324,92.3675,60.52000000000002,,,,,,,,,,,
2019-11-20 08:00:00+01:00,99.90000000000003,45.87916666666664,99.9,100.0,99.90000000000003,98.628,74.1472,99.89999999999992,100.0,84.77749999999997,99.90000000000003,52.75000000000001,99.7756,99.90000000000003,99.90000000000003,,99.90000000000002,99.90000000000003,,,70.13076923076922,99.90000000000003,99.90000000000003,99.98999999999985,100.0,99.90000000000003,,99.90000000000002,99.90000000000003,99.90000000000003,100.0,99.90000000000003,,97.70625,85.14999999999998,,99.90000000000003,92.8533333333334,46.40666666666668,,86.73700000000001,94.33683333333329,,,95.4275,95.53983333333332,,99.98999999999985,53.73016666666669,99.98999999999985,99.23866666666665,97.30383333333332,37.51583333333333,99.95366666666658,,67.5,88.335,,47.975,100.0,99.90000000000003,90.84272727272727,99.90000000000003,99.90000000000002,,99.90000000000003,88.22173913043478,,,99.98999999999985,100.0,99.90000000000003,,86.60333333333334,99.90000000000003,100.0,,,90.09166666666668,69.22916666666667,99.13125000000002,99.90000000000003,99.9,,84.5,,94.37791666666664,95.50612244897958,90.3844,,80.15416666666667,94.60833333333332,99.96125,,95.23181818181818,99.89999999999996,82.0877075,77.09,,,62.55416666666667,92.6088,53.46666666666667,,,,,,,,,,,
2019-11-20 09:00:00+01:00,99.90000000000003,45.71666666666667,99.9,100.0,99.73636363636363,96.2625,75.04750000000001,99.89999999999992,100.0,83.58857142857143,99.90000000000003,52.70000000000001,100.0,99.90000000000003,99.90000000000003,,99.90000000000003,99.90000000000003,,,69.95,99.90000000000003,99.90000000000003,99.98999999999985,100.0,99.90000000000003,,99.90000000000003,99.90000000000002,99.90000000000003,100.0,99.90000000000003,,97.63708333333336,84.21728813559321,,99.90000000000003,91.65933333333336,45.85833333333334,,86.15316666666668,93.94533333333335,,,93.1373333333334,95.46183333333336,,99.98999999999985,53.46883333333335,99.98999999999985,98.59449999999998,97.63416666666664,37.427,99.71416666666664,,65.465,88.63391304347826,,46.64583333333332,100.0,99.90000000000003,89.59363636363636,99.90000000000003,99.90000000000002,,99.90000000000003,88.29374999999997,,,99.98999999999985,100.0,99.90000000000003,99.90000000000002,85.90217391304348,99.90000000000003,100.0,,,89.41666666666669,69.20416666666667,98.60473684210524,99.90000000000003,99.9,,83.9,,94.69320000000002,94.96400000000006,90.05208333333331,,80.628,94.57916666666664,98.89416666666664,,92.45,99.89999999999996,81.63452175,77.096,,,62.09166666666668,92.65999999999998,54.12916666666666,,,,,,,,,,,
